date,state,daily,blood_a,blood_b,blood_ab,blood_o,donations_new,donations_regular,donations_irregular,spike_flag,is_holiday,is_weekend,days_to_holiday,regular_ratio,7dayave_regular,30dayave_new,predicted_daily
2025-12-13,Selangor,0,0,0,0,0,0,0,0,none,0,1,12.0,0.0,64.0,18.97,9.450802
2025-12-14,Selangor,141,30,27,1,83,20,108,13,none,0,1,11.0,0.76,54.71,17.67,155.70514
2025-12-15,Selangor,10,3,1,0,6,0,9,1,none,0,0,10.0,0.82,49.43,17.73,34.570213
2025-12-16,Selangor,73,21,26,1,25,12,48,13,none,0,0,9.0,0.65,49.14,16.97,57.573765
2025-12-17,Selangor,124,32,36,5,51,24,62,38,none,0,0,8.0,0.5,47.86,16.43,70.06017
2025-12-18,Selangor,109,23,34,2,50,32,67,10,none,0,0,7.0,0.61,52.57,17.2,64.91514
2025-12-19,Selangor,42,10,13,1,18,2,32,8,none,0,0,6.0,0.74,43.86,17.67,44.14231
2025-12-20,Selangor,140,45,38,7,50,12,107,21,none,0,1,5.0,0.76,46.57,17.1,125.06556
2025-12-21,Selangor,174,44,53,1,76,26,119,29,none,0,1,4.0,0.68,61.86,16.5,167.35327
2025-12-22,Selangor,11,4,4,0,3,1,8,2,none,0,0,3.0,0.67,63.43,17.2,77.65329
2025-12-23,Selangor,82,26,13,4,39,15,45,22,none,0,0,2.0,0.54,63.29,16.53,78.458534
2025-12-24,Selangor,49,13,9,2,25,3,38,8,none,0,0,1.0,0.76,62.86,16.3,44.432014
2025-12-25,Selangor,150,34,34,5,76,27,94,29,none,1,0,0.0,0.62,59.43,16.37,85.401115
2025-12-26,Selangor,32,9,7,0,16,3,22,7,none,0,0,,0.67,63.29,16.2,62.01744
2025-12-27,Selangor,0,0,0,0,0,0,0,0,none,0,1,,0.0,61.86,15.53,9.200495
2025-12-28,Selangor,224,56,68,1,99,17,191,16,normal_spike,0,1,,0.85,46.57,14.77,106.965065
2025-12-29,Selangor,16,4,5,0,7,0,15,1,none,0,0,,0.88,56.86,15.1,18.826666
2025-12-30,Selangor,68,20,19,3,26,10,38,20,none,0,0,,0.55,57.86,14.33,77.912056
2025-12-31,Selangor,64,17,17,1,29,8,42,14,none,0,0,,0.65,56.86,14.0,61.151176
2025-01-01,Terengganu,8,1,1,1,5,0,7,1,none,0,0,28.0,0.78,46.29,11.3,39.726696
2025-01-02,Terengganu,73,19,19,5,30,14,51,8,none,0,0,27.0,0.69,42.71,11.3,51.526768
2025-01-03,Terengganu,57,12,11,6,28,8,42,7,none,0,1,26.0,0.72,43.14,11.37,100.15778
2025-01-04,Terengganu,62,19,16,3,24,17,33,12,none,0,1,25.0,0.52,38.0,11.13,76.67457
2025-01-05,Terengganu,77,18,21,5,33,35,39,3,none,0,0,24.0,0.5,40.0,11.47,65.301926
2025-01-06,Terengganu,12,1,3,2,6,4,5,3,none,0,0,23.0,0.38,40.14,12.6,74.16564
2025-01-07,Terengganu,54,10,21,5,18,18,29,7,none,0,0,22.0,0.53,37.57,12.4,65.033714
2025-01-08,Terengganu,114,26,38,12,38,18,56,40,none,0,0,21.0,0.49,29.43,12.3,65.94764
2025-01-09,Terengganu,42,9,11,7,15,21,15,6,none,0,0,20.0,0.35,36.43,12.6,73.02924
2025-01-10,Terengganu,38,11,9,8,10,4,30,4,none,0,1,19.0,0.77,31.29,13.3,88.78584
2025-01-11,Terengganu,68,15,24,6,23,19,30,19,none,0,1,18.0,0.43,29.57,13.07,72.141396
2025-01-12,Terengganu,41,6,13,5,17,4,30,7,none,0,0,17.0,0.71,29.14,12.67,44.501457
2025-01-13,Terengganu,92,24,32,6,30,42,45,5,none,0,0,16.0,0.48,27.86,12.3,68.076904
2025-01-14,Terengganu,41,9,11,1,20,6,25,10,none,0,0,15.0,0.6,33.57,12.53,59.793774
2025-01-15,Terengganu,30,12,10,3,5,3,22,5,none,0,0,14.0,0.71,33.0,12.27,46.159317
2025-01-16,Terengganu,65,10,21,5,29,13,36,16,none,0,0,13.0,0.55,28.14,12.33,64.99182
2025-01-17,Terengganu,35,11,7,3,14,1,27,7,none,0,1,12.0,0.75,31.14,12.27,90.560074
2025-01-18,Terengganu,39,14,11,0,14,4,25,10,none,0,1,11.0,0.62,30.71,11.97,86.13953
2025-01-19,Terengganu,69,20,15,5,29,6,55,8,none,0,0,10.0,0.79,30.0,11.63,30.88039
2025-01-20,Terengganu,40,7,14,3,16,4,28,8,none,0,0,9.0,0.68,33.57,11.2,48.829975
2025-01-21,Terengganu,105,27,36,11,31,26,74,5,none,0,0,8.0,0.7,31.14,11.23,48.793793
2025-01-22,Terengganu,7,1,1,1,4,1,5,1,none,0,0,7.0,0.62,38.14,11.43,56.939945
2025-01-23,Terengganu,28,10,5,2,11,5,19,4,none,0,0,6.0,0.66,35.71,11.23,55.80355
2025-01-24,Terengganu,23,7,9,0,7,3,18,2,none,0,1,5.0,0.75,33.29,11.2,89.214615
2025-01-25,Terengganu,44,8,10,4,22,4,34,6,none,0,1,4.0,0.76,32.0,11.07,88.26122
2025-01-26,Terengganu,17,6,1,2,8,2,15,0,none,0,0,3.0,0.83,33.29,10.83,33.321365
2025-01-27,Terengganu,43,10,12,1,20,2,34,7,none,0,0,2.0,0.77,27.57,10.63,33.492725
2025-01-28,Terengganu,92,18,25,6,43,9,75,8,none,0,0,1.0,0.81,28.43,10.47,27.505062
2025-01-29,Terengganu,40,7,8,3,22,5,27,8,none,1,0,0.0,0.66,28.57,10.57,73.89344
2025-01-30,Terengganu,67,8,16,4,39,8,47,12,none,1,0,0.0,0.69,31.71,10.17,72.4086
2025-01-31,Terengganu,42,10,7,4,21,9,24,9,none,0,1,59.0,0.56,35.71,10.2,87.69567
2025-02-01,Terengganu,57,15,12,1,29,11,30,16,none,0,1,58.0,0.52,36.57,10.5,81.476204
2025-02-02,Terengganu,9,1,1,1,6,1,7,1,none,0,0,57.0,0.7,36.0,10.4,59.205894
2025-02-03,Terengganu,46,6,17,0,23,2,31,13,none,0,0,56.0,0.66,34.86,10.17,64.1079
2025-02-04,Terengganu,105,25,28,8,44,57,42,6,none,0,0,55.0,0.4,34.43,9.67,67.95041
2025-02-05,Terengganu,89,32,23,7,27,24,42,23,none,0,0,54.0,0.47,29.71,10.4,66.78428
2025-02-06,Terengganu,61,13,15,4,29,28,32,1,none,0,0,53.0,0.52,31.86,11.07,62.994743
2025-02-07,Terengganu,86,19,29,3,35,18,46,22,none,0,1,52.0,0.53,29.71,11.4,76.60946
2025-02-08,Terengganu,31,4,13,2,12,4,19,8,none,0,1,51.0,0.59,32.86,11.4,82.00407
2025-02-09,Terengganu,46,9,9,4,24,22,22,2,none,0,0,50.0,0.47,31.29,10.83,68.13019
2025-02-10,Terengganu,59,18,15,2,24,13,43,3,none,0,0,49.0,0.72,33.43,11.43,45.7476
2025-02-11,Terengganu,79,24,30,2,23,30,41,8,none,0,0,48.0,0.51,35.14,11.23,65.97545
2025-02-12,Terengganu,73,18,19,8,28,26,41,6,none,0,0,47.0,0.55,35.0,12.1,66.48747
2025-02-13,Terengganu,95,22,19,6,48,23,52,20,none,0,0,46.0,0.54,34.86,11.57,65.97545
2025-02-14,Terengganu,62,15,16,3,28,12,29,21,none,0,1,45.0,0.46,37.71,12.13,77.297165
2025-02-15,Terengganu,49,11,12,3,23,42,5,2,none,0,1,44.0,0.1,35.29,12.43,79.21383
2025-02-16,Terengganu,70,21,19,7,23,44,16,10,none,0,0,43.0,0.23,33.29,13.4,77.023026
2025-02-17,Terengganu,93,16,26,9,42,31,55,7,none,0,0,42.0,0.59,32.43,14.83,64.70792
2025-02-18,Terengganu,99,23,27,9,40,32,42,25,none,0,0,41.0,0.42,34.14,15.73,73.56334
2025-02-19,Terengganu,77,18,25,4,30,11,52,14,none,0,0,40.0,0.67,34.29,16.6,57.303368
2025-02-20,Terengganu,73,17,28,5,23,9,55,9,none,0,0,39.0,0.74,35.86,16.83,47.56384
2025-02-21,Terengganu,41,7,12,1,21,7,30,4,none,0,1,38.0,0.71,36.29,16.27,94.63097
2025-02-22,Terengganu,58,12,17,2,27,14,29,15,none,0,1,37.0,0.49,36.43,16.47,76.48374
2025-02-23,Terengganu,57,13,18,3,23,8,42,7,none,0,0,36.0,0.72,39.86,16.77,49.50449
2025-02-24,Terengganu,47,14,13,2,18,5,37,5,none,0,0,35.0,0.77,43.57,16.93,43.7325
2025-02-25,Terengganu,215,60,62,19,74,49,76,90,normal_spike,0,0,34.0,0.35,41.0,16.97,79.11637
2025-02-26,Terengganu,94,28,24,5,37,20,58,16,none,0,0,33.0,0.61,45.86,18.53,68.56
2025-02-27,Terengganu,104,27,35,3,39,18,68,18,none,0,0,32.0,0.65,46.71,19.13,65.6507
2025-02-28,Terengganu,30,3,8,4,15,12,12,6,none,0,1,31.0,0.39,48.57,19.43,107.1187
2025-03-01,Terengganu,17,5,2,1,9,2,12,3,none,0,1,30.0,0.67,46.0,19.67,131.24593
2025-03-02,Terengganu,1,0,0,0,1,0,1,0,none,0,0,29.0,0.5,43.57,19.47,76.72028
2025-03-03,Terengganu,75,14,27,6,28,21,44,10,none,0,0,28.0,0.58,37.71,19.17,71.64534
2025-03-04,Terengganu,68,16,23,2,27,12,44,12,none,0,0,27.0,0.64,38.71,19.5,64.357704
2025-03-05,Terengganu,64,18,22,2,22,10,38,16,none,0,0,26.0,0.58,34.14,19.87,71.50387
2025-03-06,Terengganu,55,9,13,5,28,13,29,13,none,0,0,25.0,0.52,31.29,20.13,70.13318
2025-03-07,Terengganu,53,9,18,5,21,8,32,13,none,0,1,24.0,0.59,25.71,18.67,86.037926
2025-03-08,Terengganu,51,9,8,5,29,5,38,8,none,0,1,23.0,0.73,28.57,18.13,93.13968
2025-03-09,Terengganu,26,5,9,2,10,10,12,4,none,0,0,22.0,0.44,32.29,17.37,68.99256
2025-03-10,Terengganu,19,6,3,1,9,7,6,6,none,0,0,21.0,0.3,33.86,17.1,75.70565
2025-03-11,Terengganu,63,17,18,6,22,6,42,15,none,0,0,20.0,0.66,28.43,17.2,55.970425
2025-03-12,Terengganu,49,17,13,3,16,7,35,7,none,0,0,19.0,0.7,28.14,16.67,49.48652
2025-03-13,Terengganu,39,11,14,4,10,4,23,12,none,0,0,18.0,0.57,27.71,16.47,64.28736
2025-03-14,Terengganu,57,11,17,6,23,10,35,12,none,0,1,17.0,0.6,26.86,15.6,83.43118
2025-03-15,Terengganu,42,9,8,4,21,5,29,8,none,0,1,16.0,0.67,27.29,15.07,88.80426
2025-03-16,Terengganu,37,10,13,3,11,5,16,16,none,0,0,15.0,0.42,26.0,14.47,63.985596
2025-03-17,Terengganu,43,12,8,1,22,5,33,5,none,0,0,14.0,0.75,26.57,14.23,36.79557
2025-03-18,Terengganu,33,12,9,3,9,5,24,4,none,0,0,13.0,0.71,30.43,13.0,45.205914
2025-03-19,Terengganu,71,23,20,4,24,11,57,3,none,0,0,12.0,0.79,27.86,11.7,33.330685
2025-03-20,Terengganu,79,33,19,2,25,4,64,11,none,0,0,11.0,0.8,31.0,11.03,31.642738
2025-03-21,Terengganu,70,19,19,2,30,7,50,13,none,0,1,10.0,0.7,36.86,10.1,86.57256
2025-03-22,Terengganu,85,28,15,9,33,11,60,14,none,0,1,9.0,0.7,39.0,9.97,89.25507
2025-03-23,Terengganu,43,14,10,2,17,4,32,7,none,0,0,8.0,0.73,43.43,10.03,41.73013
2025-03-24,Terengganu,93,25,16,4,48,8,79,6,none,0,0,7.0,0.84,45.71,9.93,29.621967
2025-03-25,Terengganu,95,21,30,2,42,5,80,10,none,0,0,6.0,0.83,52.29,9.73,30.919222
2025-03-26,Terengganu,63,17,16,2,28,10,48,5,none,0,0,5.0,0.75,60.29,9.63,48.408787
2025-03-27,Terengganu,90,22,27,6,35,11,68,11,none,0,0,4.0,0.75,59.0,9.8,51.364063
2025-03-28,Terengganu,79,18,19,3,39,17,53,9,none,0,1,3.0,0.66,59.57,8.53,166.02377
2025-03-29,Terengganu,65,20,27,3,15,7,46,12,none,0,1,2.0,0.7,60.0,8.43,144.62952
2025-03-30,Terengganu,0,0,0,0,0,0,0,0,none,0,0,1.0,0.0,58.0,8.07,7.5227838
2025-03-31,Terengganu,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,53.43,7.67,0.017822273
2025-04-01,Terengganu,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,42.14,7.6,5.9608846
2025-04-02,Terengganu,53,16,20,2,15,9,31,13,none,0,0,66.0,0.57,30.71,7.6,64.37868
2025-04-03,Terengganu,11,2,1,2,6,0,11,0,none,0,0,65.0,0.92,28.29,7.2,20.202301
2025-04-04,Terengganu,53,19,15,3,16,7,41,5,none,0,1,64.0,0.76,20.14,6.8,91.263275
2025-04-05,Terengganu,49,16,7,7,19,8,30,11,none,0,1,63.0,0.6,18.43,6.7,82.789116
2025-04-06,Terengganu,51,11,16,4,20,4,46,1,none,0,0,62.0,0.88,16.14,6.53,20.856857
2025-04-07,Terengganu,78,15,21,8,34,4,64,10,none,0,0,61.0,0.81,22.71,6.4,31.146006
2025-04-08,Terengganu,65,16,17,5,27,37,24,4,none,0,0,60.0,0.36,31.86,6.37,80.066826
2025-04-09,Terengganu,12,5,0,2,5,2,8,2,none,0,0,59.0,0.62,35.29,7.27,64.731995
2025-04-10,Terengganu,67,21,22,2,22,12,52,3,none,0,0,58.0,0.76,32.0,7.1,43.59811
2025-04-11,Terengganu,31,6,8,2,15,3,26,2,none,0,1,57.0,0.81,37.86,7.3,104.15247
2025-04-12,Terengganu,87,21,24,7,35,17,52,18,none,0,1,56.0,0.59,35.71,7.17,91.24871
2025-04-13,Terengganu,32,13,5,3,11,4,25,3,none,0,0,55.0,0.76,38.86,7.6,39.632122
2025-04-14,Terengganu,129,26,50,10,43,33,90,6,none,0,0,54.0,0.69,35.86,7.4,50.278435
2025-04-15,Terengganu,130,38,36,10,46,33,84,13,none,0,0,53.0,0.64,39.57,8.33,56.685352
2025-04-16,Terengganu,97,24,26,5,42,21,59,17,none,0,0,52.0,0.6,48.14,9.27,61.93456
2025-04-17,Terengganu,45,12,11,2,20,4,31,10,none,0,0,51.0,0.67,55.43,9.8,62.791164
2025-04-18,Terengganu,63,15,22,5,21,9,41,13,none,0,1,50.0,0.64,52.43,9.77,130.38673
2025-04-19,Terengganu,82,21,25,5,31,21,46,15,none,0,1,49.0,0.55,54.57,9.7,119.48599
2025-04-20,Terengganu,92,18,22,7,45,11,70,11,none,0,0,48.0,0.75,53.71,10.27,46.489048
2025-04-21,Terengganu,66,17,20,4,25,19,41,6,none,0,0,47.0,0.61,60.14,10.4,70.76919
2025-04-22,Terengganu,4,0,0,0,4,1,3,0,none,0,0,46.0,0.6,53.14,10.67,65.93128
2025-04-23,Terengganu,129,27,37,13,52,50,45,34,none,0,0,45.0,0.35,41.57,10.57,80.68193
2025-04-24,Terengganu,7,2,3,0,2,1,5,1,none,0,0,44.0,0.62,39.57,11.97,61.35746
2025-04-25,Terengganu,54,11,15,1,27,5,37,12,none,0,1,43.0,0.67,35.86,11.83,90.39821
2025-04-26,Terengganu,25,4,6,0,15,2,17,6,none,0,1,42.0,0.65,35.29,11.67,89.37436
2025-04-27,Terengganu,40,10,15,4,11,3,31,6,none,0,0,41.0,0.76,31.14,11.37,40.8117
2025-04-28,Terengganu,74,10,20,6,38,8,53,13,none,0,0,40.0,0.71,25.57,10.9,43.314915
2025-04-29,Terengganu,79,21,22,4,32,19,57,3,none,0,0,39.0,0.71,27.29,10.93,46.61753
2025-04-30,Terengganu,61,14,15,4,28,10,43,8,none,0,0,38.0,0.69,35.0,11.57,51.56305
2025-05-01,Terengganu,40,8,9,3,20,10,23,7,none,0,0,37.0,0.56,34.71,11.9,64.84621
2025-05-02,Terengganu,36,6,9,2,19,10,17,9,none,0,1,36.0,0.46,37.29,12.23,76.405815
2025-05-03,Terengganu,28,7,10,2,9,10,17,1,none,0,1,35.0,0.59,34.43,12.27,84.35728
2025-05-04,Terengganu,14,5,2,2,5,0,13,1,none,0,0,34.0,0.87,34.43,12.6,22.044971
2025-05-05,Terengganu,34,10,9,2,13,3,27,4,none,0,0,33.0,0.77,31.86,12.37,37.78711
2025-05-06,Terengganu,48,15,9,5,19,6,37,5,none,0,0,32.0,0.76,28.14,12.2,37.791958
2025-05-07,Terengganu,98,21,29,9,39,22,53,23,none,0,0,31.0,0.54,25.29,12.27,58.93639
2025-05-08,Terengganu,33,15,9,0,9,13,15,5,none,0,0,30.0,0.44,26.71,12.87,66.27721
2025-05-09,Terengganu,64,19,14,4,27,8,42,14,none,0,1,29.0,0.65,25.57,12.07,81.50372
2025-05-10,Terengganu,44,9,15,0,20,8,30,6,none,0,1,28.0,0.67,29.14,12.27,87.00456
2025-05-11,Terengganu,96,25,27,6,38,19,61,16,none,0,0,27.0,0.63,31.0,12.13,53.949165
2025-05-12,Terengganu,33,9,4,6,14,4,26,3,none,0,0,26.0,0.76,37.86,12.67,39.77156
2025-05-13,Terengganu,99,22,32,10,35,20,62,17,none,0,0,25.0,0.62,37.71,12.23,56.82479
2025-05-14,Terengganu,48,5,16,6,21,8,33,7,none,0,0,24.0,0.67,41.29,12.77,51.723015
2025-05-15,Terengganu,55,14,22,1,18,10,35,10,none,0,0,23.0,0.62,38.43,11.93,56.43388
2025-05-16,Terengganu,32,13,3,5,11,2,25,5,none,0,1,22.0,0.76,41.29,11.17,102.07396
2025-05-17,Terengganu,76,20,25,7,24,20,45,11,none,0,1,21.0,0.58,38.86,10.53,85.3251
2025-05-18,Terengganu,74,18,22,5,29,27,40,7,none,0,0,20.0,0.53,41.0,11.07,64.97236
2025-05-19,Terengganu,73,16,20,3,34,17,46,10,none,0,0,19.0,0.62,38.0,11.67,56.43388
2025-05-20,Terengganu,134,28,37,9,60,39,75,20,none,0,0,18.0,0.56,40.86,11.53,67.10162
2025-05-21,Terengganu,96,23,26,15,32,38,47,11,none,0,0,17.0,0.48,42.71,12.47,74.66401
2025-05-22,Terengganu,101,21,43,4,33,20,66,15,none,0,0,16.0,0.65,44.71,13.1,59.546284
2025-05-23,Terengganu,57,15,23,5,14,7,47,3,none,0,1,15.0,0.81,49.14,13.73,139.58905
2025-05-24,Terengganu,0,0,0,0,0,0,0,0,none,0,1,14.0,0.0,52.29,12.3,-1.8873875
2025-05-25,Terengganu,157,39,46,6,66,36,99,22,normal_spike,0,0,13.0,0.63,45.86,12.27,60.25074
2025-05-26,Terengganu,17,7,4,0,6,0,15,2,none,0,0,12.0,0.83,54.29,13.3,33.677734
2025-05-27,Terengganu,68,17,17,5,29,10,50,8,none,0,0,11.0,0.72,49.86,13.23,47.038586
2025-05-28,Terengganu,49,8,13,8,20,4,42,3,none,0,0,10.0,0.84,46.29,13.47,29.414396
2025-05-29,Terengganu,110,24,32,9,45,22,59,29,none,0,0,9.0,0.53,45.57,13.33,67.59156
2025-05-30,Terengganu,32,8,10,3,11,7,22,3,none,0,1,8.0,0.67,44.57,13.43,101.49986
2025-05-31,Terengganu,49,12,23,0,14,17,28,4,none,0,1,7.0,0.56,41.0,13.33,82.14958
2025-06-01,Terengganu,46,10,13,4,19,5,28,13,none,0,0,6.0,0.6,45.0,13.57,61.82589
2025-06-02,Terengganu,46,15,12,5,14,3,31,12,none,0,0,5.0,0.66,34.86,13.4,55.496387
2025-06-03,Terengganu,9,1,4,0,4,0,9,0,none,0,0,4.0,0.9,37.14,13.17,19.381924
2025-06-04,Terengganu,71,20,14,3,34,11,48,12,none,0,0,3.0,0.67,31.29,13.17,54.753426
2025-06-05,Terengganu,64,10,21,2,31,10,36,18,none,0,0,2.0,0.55,32.14,13.43,56.04864
2025-06-06,Terengganu,23,4,6,2,11,2,20,1,none,0,1,1.0,0.83,28.86,13.57,76.737495
2025-06-07,Terengganu,0,0,0,0,0,0,0,0,none,1,1,0.0,0.0,28.57,12.9,-8.174768
2025-06-08,Terengganu,0,0,0,0,0,0,0,0,none,0,0,134.0,0.0,24.57,12.47,21.116066
2025-06-09,Terengganu,67,15,20,6,26,12,41,14,none,0,0,133.0,0.6,20.57,12.2,56.291718
2025-06-10,Terengganu,80,21,19,6,33,12,46,22,none,0,0,132.0,0.57,22.0,12.33,63.10606
2025-06-11,Terengganu,5,0,1,0,4,0,5,0,none,0,0,131.0,0.83,27.29,12.1,31.696028
2025-06-12,Terengganu,3,1,1,1,0,0,3,0,none,0,0,130.0,0.75,21.14,11.97,38.826042
2025-06-13,Terengganu,86,20,18,6,42,11,59,16,none,0,1,129.0,0.68,16.43,11.3,110.59587
2025-06-14,Terengganu,85,18,30,7,30,11,52,22,none,0,1,128.0,0.6,22.0,11.4,77.416885
2025-06-15,Terengganu,44,15,6,5,18,18,22,4,none,0,0,127.0,0.49,29.43,11.43,65.389626
2025-06-16,Terengganu,192,44,52,13,83,91,89,12,normal_spike,0,0,126.0,0.46,32.57,11.97,79.41662
2025-06-17,Terengganu,82,22,18,8,34,27,43,12,none,0,0,125.0,0.52,39.43,14.33,65.96872
2025-06-18,Terengganu,47,11,10,4,22,11,33,3,none,0,0,124.0,0.69,39.0,14.33,51.717728
2025-06-19,Terengganu,60,15,18,3,24,20,37,3,none,0,0,123.0,0.61,43.0,14.13,60.806828
2025-06-20,Terengganu,46,17,8,3,18,15,26,5,none,0,1,122.0,0.55,47.86,13.5,96.535675
2025-06-21,Terengganu,92,22,20,7,43,57,28,7,none,0,1,121.0,0.3,43.14,12.73,81.4073
2025-06-22,Terengganu,88,22,22,7,37,13,56,19,none,0,0,120.0,0.63,39.71,13.97,56.988247
2025-06-23,Terengganu,68,18,18,2,30,12,46,10,none,0,0,119.0,0.67,44.57,14.17,51.886475
2025-06-24,Terengganu,82,17,25,6,34,35,34,13,none,0,0,118.0,0.41,38.43,14.57,69.75825
2025-06-25,Terengganu,138,35,45,11,47,51,75,12,none,0,0,117.0,0.54,37.14,14.53,65.96872
2025-06-26,Terengganu,6,0,1,1,4,1,4,1,none,0,0,116.0,0.57,43.14,16.23,70.18841
2025-06-27,Terengganu,37,6,4,2,25,2,31,4,none,0,1,115.0,0.82,38.43,15.93,99.78761
2025-06-28,Terengganu,30,4,11,2,13,9,16,5,none,0,1,114.0,0.52,39.14,15.87,81.218414
2025-06-29,Terengganu,77,21,20,7,29,6,57,14,none,0,0,113.0,0.73,37.43,15.43,41.74458
2025-06-30,Terengganu,53,8,20,6,19,6,43,4,none,0,0,112.0,0.8,37.57,15.4,33.298496
2025-07-01,Terengganu,59,12,11,2,34,7,47,5,none,0,0,111.0,0.78,37.14,15.03,39.935017
2025-07-02,Terengganu,4,0,1,0,3,1,3,0,none,0,0,110.0,0.6,39.0,15.1,59.39997
2025-07-03,Terengganu,75,17,17,10,31,6,42,27,none,0,0,109.0,0.55,28.71,15.03,62.89369
2025-07-04,Terengganu,52,16,12,2,22,3,35,14,none,0,1,108.0,0.66,34.14,15.23,92.12242
2025-07-05,Terengganu,60,16,19,1,24,12,33,15,none,0,1,107.0,0.54,34.71,14.97,82.33822
2025-07-06,Terengganu,30,9,5,3,13,18,11,1,none,0,0,106.0,0.35,37.14,15.03,75.906296
2025-07-07,Terengganu,57,13,12,2,30,20,21,16,none,0,0,105.0,0.36,30.57,15.57,72.43843
2025-07-08,Terengganu,51,8,15,5,23,5,40,6,none,0,0,104.0,0.77,27.43,16.23,37.368168
2025-07-09,Terengganu,23,7,9,2,5,4,14,5,none,0,0,103.0,0.58,26.43,16.4,58.665874
2025-07-10,Terengganu,8,0,3,1,4,0,7,1,none,0,0,102.0,0.78,28.0,16.13,39.582466
2025-07-11,Terengganu,47,12,12,4,19,3,30,14,none,0,1,101.0,0.62,23.0,15.73,80.629814
2025-07-12,Terengganu,57,14,15,5,23,17,34,6,none,0,1,100.0,0.59,22.29,15.83,80.30204
2025-07-13,Terengganu,83,20,26,3,34,22,40,21,none,0,0,99.0,0.48,22.43,16.4,64.35586
2025-07-14,Terengganu,43,9,17,6,11,6,26,11,none,0,0,98.0,0.59,26.57,16.77,64.42505
2025-07-15,Terengganu,16,3,3,1,9,2,11,3,none,0,0,97.0,0.65,27.29,16.6,57.7883
2025-07-16,Terengganu,65,21,22,4,18,7,47,11,none,0,0,96.0,0.71,23.14,16.07,40.01244
2025-07-17,Terengganu,19,5,6,1,7,1,15,3,none,0,0,95.0,0.75,27.86,13.27,38.30785
2025-07-18,Terengganu,241,60,56,20,105,16,206,19,extreme_spike,0,1,94.0,0.85,29.0,12.4,91.158134
2025-07-19,Terengganu,0,0,0,0,0,0,0,0,none,0,1,93.0,0.0,54.14,12.57,3.3403702
2025-07-20,Terengganu,46,10,15,6,15,6,34,6,none,0,0,92.0,0.72,49.29,11.9,46.69321
2025-07-21,Terengganu,56,12,10,4,30,22,21,13,none,0,0,91.0,0.37,48.43,11.6,81.15998
2025-07-22,Terengganu,88,20,28,5,35,52,32,4,none,0,0,90.0,0.36,47.71,10.43,81.15998
2025-07-23,Terengganu,87,19,24,6,38,14,64,9,none,0,0,89.0,0.73,50.71,11.73,43.50138
2025-07-24,Terengganu,34,11,4,1,18,7,23,4,none,0,0,88.0,0.66,53.14,11.8,61.440502
2025-07-25,Terengganu,44,10,10,4,20,6,28,10,none,0,1,87.0,0.62,54.29,10.87,136.511
2025-07-26,Terengganu,65,11,17,5,32,14,41,10,none,0,1,86.0,0.62,28.86,9.37,85.68927
2025-07-27,Terengganu,54,16,17,5,16,32,20,2,none,0,0,85.0,0.36,34.71,9.8,75.37418
2025-07-28,Terengganu,7,3,2,0,2,0,7,0,none,0,0,84.0,0.88,32.71,10.8,20.191568
2025-07-29,Terengganu,65,14,20,6,25,25,36,4,none,0,0,83.0,0.55,30.71,10.5,64.25938
2025-07-30,Terengganu,110,30,27,11,42,71,37,2,none,0,0,82.0,0.33,31.29,11.13,74.19695
2025-07-31,Terengganu,84,24,27,2,31,11,56,17,none,0,0,81.0,0.66,27.43,13.3,55.790905
2025-08-01,Terengganu,47,11,7,8,21,7,37,3,none,0,1,80.0,0.77,32.14,13.43,94.93602
2025-08-02,Terengganu,90,23,25,8,34,12,62,16,none,0,1,79.0,0.68,33.43,13.63,93.6975
2025-08-03,Terengganu,31,7,11,2,11,5,17,9,none,0,0,78.0,0.53,36.43,13.83,66.86219
2025-08-04,Terengganu,48,9,17,5,17,5,39,4,none,0,0,77.0,0.8,36.0,13.9,34.191956
2025-08-05,Terengganu,102,22,29,8,43,51,50,1,none,0,0,76.0,0.49,40.57,13.67,71.78812
2025-08-06,Terengganu,102,23,31,10,37,23,49,30,none,0,0,75.0,0.48,42.57,14.77,74.52008
2025-08-07,Terengganu,37,8,12,2,15,6,25,6,none,0,0,74.0,0.66,44.29,14.87,64.5971
2025-08-08,Terengganu,32,7,8,2,15,6,19,7,none,0,1,73.0,0.58,39.86,14.9,97.723694
2025-08-09,Terengganu,86,20,20,6,40,13,61,12,none,0,1,72.0,0.7,37.29,14.97,96.45381
2025-08-10,Terengganu,59,22,15,6,16,16,33,10,none,0,0,71.0,0.55,37.14,15.4,68.48173
2025-08-11,Terengganu,65,11,24,5,25,21,43,1,none,0,0,70.0,0.65,39.43,15.83,59.50126
2025-08-12,Terengganu,53,12,14,5,22,6,32,15,none,0,0,69.0,0.59,40.0,15.97,67.55537
2025-08-13,Terengganu,83,25,20,4,34,11,60,12,none,0,0,68.0,0.71,37.43,15.43,48.25386
2025-08-14,Terengganu,62,15,16,3,28,5,47,10,none,0,0,67.0,0.75,39.0,15.6,42.44803
2025-08-15,Terengganu,51,16,13,2,20,12,30,9,none,0,1,66.0,0.58,42.14,15.7,97.62327
2025-08-16,Terengganu,109,27,33,11,38,13,77,19,none,0,1,65.0,0.7,43.71,15.87,106.0636
2025-08-17,Terengganu,98,19,35,13,31,17,57,24,none,0,0,64.0,0.58,46.0,16.27,80.73067
