date,state,daily,blood_a,blood_b,blood_ab,blood_o,donations_new,donations_regular,donations_irregular,spike_flag,is_holiday,is_weekend,days_to_holiday,regular_ratio,7dayave_regular,30dayave_new
2024-01-25,Selangor,151,33,52,8,58,27,76,48,none,0,0,16.0,0.5,44.29,13.73
2024-01-26,Selangor,27,5,5,4,13,4,17,6,none,0,0,15.0,0.61,51.14,14.53
2024-01-27,Selangor,59,14,15,6,24,16,23,20,none,0,1,14.0,0.38,51.86,14.3
2024-01-28,Selangor,104,21,34,5,44,19,60,25,none,0,1,13.0,0.57,47.29,14.3
2024-01-29,Selangor,10,7,0,0,3,0,10,0,none,0,0,12.0,0.91,36.43,14.47
2024-01-30,Selangor,39,9,13,3,14,9,24,6,none,0,0,11.0,0.6,37.14,13.27
2024-01-31,Selangor,45,10,17,1,17,7,36,2,none,0,0,10.0,0.78,36.14,12.6
2024-02-01,Selangor,107,28,28,10,41,20,70,17,none,0,0,9.0,0.65,35.14,11.73
2024-02-02,Selangor,25,3,10,2,10,3,13,9,none,0,0,8.0,0.5,34.29,12.4
2024-02-03,Selangor,116,40,31,3,42,18,73,25,none,0,1,7.0,0.62,33.71,12.27
2024-02-04,Selangor,269,61,80,12,116,54,161,54,normal_spike,0,1,6.0,0.6,40.86,12.73
2024-02-05,Selangor,6,1,1,0,4,0,6,0,none,0,0,5.0,0.86,55.29,14.23
2024-02-06,Selangor,95,24,33,5,33,23,46,26,none,0,0,4.0,0.48,54.71,14.23
2024-02-07,Selangor,38,6,10,2,20,2,25,11,none,0,0,3.0,0.64,57.86,13.9
2024-02-08,Selangor,69,12,20,6,31,9,41,19,none,0,0,2.0,0.59,56.29,13.9
2024-02-09,Selangor,56,14,13,4,25,4,36,16,none,0,0,1.0,0.63,52.14,13.87
2024-02-10,Selangor,135,29,39,8,59,22,78,35,none,1,1,0.0,0.57,55.43,13.7
2024-02-11,Selangor,113,22,37,10,44,16,62,35,none,1,1,0.0,0.54,56.14,14.27
2024-02-12,Selangor,169,34,50,18,67,26,85,58,none,0,0,58.0,0.5,42.0,14.67
2024-02-13,Selangor,10,3,1,0,6,2,7,1,none,0,0,57.0,0.64,53.29,14.43
2024-02-14,Selangor,103,20,26,8,49,14,50,39,none,0,0,56.0,0.48,47.71,14.03
2024-02-15,Selangor,85,25,19,5,36,26,40,19,none,0,0,55.0,0.47,51.29,14.43
2024-02-16,Selangor,51,4,16,3,28,10,19,22,none,0,0,54.0,0.37,51.14,14.9
2024-02-17,Selangor,0,0,0,0,0,0,0,0,none,0,1,53.0,0.0,48.71,14.73
2024-02-18,Selangor,212,56,53,12,91,36,124,52,normal_spike,0,1,52.0,0.58,37.57,14.67
2024-02-19,Selangor,32,7,13,1,11,6,19,7,none,0,0,51.0,0.58,46.43,15.27
2024-02-20,Selangor,83,17,23,5,38,26,30,27,none,0,0,50.0,0.36,37.0,14.97
2024-02-21,Selangor,86,20,25,6,35,35,29,22,none,0,0,49.0,0.33,40.29,14.9
2024-02-22,Selangor,96,22,30,4,40,39,42,15,none,0,0,48.0,0.43,37.29,16.07
2024-02-23,Selangor,54,13,16,2,23,21,10,23,none,0,0,47.0,0.18,37.57,16.47
2024-02-24,Selangor,107,24,29,11,43,20,59,28,none,0,1,46.0,0.55,36.29,16.47
2024-02-25,Selangor,179,36,50,7,86,39,101,39,none,0,1,45.0,0.56,44.71,16.23
2024-02-26,Selangor,19,3,6,1,9,1,18,0,none,0,0,44.0,0.9,41.43,17.4
2024-02-27,Selangor,93,20,31,5,37,13,42,38,none,0,0,43.0,0.45,41.29,16.9
2024-02-28,Selangor,104,16,32,8,48,55,21,28,none,0,0,42.0,0.2,43.0,16.7
2024-02-29,Selangor,122,29,31,12,50,36,51,35,none,0,0,41.0,0.41,41.86,18.53
2024-03-01,Selangor,28,4,11,1,12,4,17,7,none,0,0,40.0,0.59,43.14,19.43
2024-03-02,Selangor,172,43,34,12,83,19,123,30,none,0,1,39.0,0.71,44.14,19.33
2024-03-03,Selangor,249,72,64,12,101,31,179,39,normal_spike,0,1,38.0,0.72,53.29,19.3
2024-03-04,Selangor,10,3,3,1,3,0,10,0,none,0,0,37.0,0.91,64.43,20.23
2024-03-05,Selangor,88,16,24,11,37,26,19,43,none,0,0,36.0,0.21,63.29,19.63
2024-03-06,Selangor,73,18,20,4,31,19,29,25,none,0,0,35.0,0.39,60.0,18.7
2024-03-07,Selangor,157,43,38,13,63,38,78,41,none,0,0,34.0,0.49,61.14,19.33
2024-03-08,Selangor,64,15,18,4,27,34,25,5,none,0,0,33.0,0.38,65.0,19.83
2024-03-09,Selangor,202,58,61,13,70,32,109,61,normal_spike,0,1,32.0,0.54,66.14,20.9
2024-03-10,Selangor,147,31,55,7,54,20,99,28,none,0,1,31.0,0.67,64.14,21.67
2024-03-11,Selangor,62,19,13,4,26,4,49,9,none,0,0,30.0,0.78,52.71,22.2
2024-03-12,Selangor,4,3,1,0,0,0,4,0,none,0,0,29.0,0.8,58.29,21.6
2024-03-13,Selangor,84,24,19,5,36,19,42,23,none,0,0,28.0,0.49,56.14,21.07
2024-03-14,Selangor,82,18,25,7,32,19,41,22,none,0,0,27.0,0.49,58.0,20.83
2024-03-15,Selangor,33,6,13,0,14,4,24,5,none,0,0,26.0,0.71,52.71,21.4
2024-03-16,Selangor,0,0,0,0,0,0,0,0,none,0,1,25.0,0.0,52.57,21.07
2024-03-17,Selangor,216,52,41,16,107,24,146,46,normal_spike,0,1,24.0,0.67,37.0,20.2
2024-03-18,Selangor,33,10,4,4,15,11,16,6,none,0,0,23.0,0.47,43.71,20.67
2024-03-19,Selangor,127,25,35,12,55,27,66,34,none,0,0,22.0,0.52,39.0,21.03
2024-03-20,Selangor,108,20,28,6,54,21,65,22,none,0,0,21.0,0.6,47.86,20.73
2024-03-21,Selangor,64,15,15,6,28,7,37,20,none,0,0,20.0,0.57,51.14,21.23
2024-03-22,Selangor,72,14,26,4,28,18,28,26,none,0,0,19.0,0.38,50.57,20.6
2024-03-23,Selangor,82,23,15,4,40,4,64,14,none,0,1,18.0,0.77,51.14,20.03
2024-03-24,Selangor,121,41,27,9,44,23,64,34,none,0,1,17.0,0.52,60.29,18.87
2024-03-25,Selangor,22,6,4,1,11,8,10,4,none,0,0,16.0,0.43,48.57,18.93
2024-03-26,Selangor,84,22,15,4,43,21,38,25,none,0,0,15.0,0.45,47.71,18.53
2024-03-27,Selangor,70,24,15,4,27,12,32,26,none,0,0,14.0,0.45,43.71,17.93
2024-03-28,Selangor,77,22,19,3,33,22,32,23,none,0,0,13.0,0.41,39.0,18.3
2024-03-29,Selangor,50,7,18,3,22,8,28,14,none,0,0,12.0,0.55,38.29,18.6
2024-03-30,Selangor,39,13,12,3,11,1,34,4,none,0,1,11.0,0.85,38.29,17.03
2024-03-31,Selangor,331,82,83,13,153,34,257,40,extreme_spike,0,1,10.0,0.77,34.0,15.87
2024-04-01,Selangor,16,1,8,2,5,1,11,4,none,0,0,9.0,0.65,61.57,16.87
2024-04-02,Selangor,79,18,31,10,20,21,38,20,none,0,0,8.0,0.48,61.71,16.27
2024-04-03,Selangor,74,14,27,9,24,17,33,24,none,0,0,7.0,0.44,61.71,15.93
2024-04-04,Selangor,50,11,12,4,23,15,22,13,none,0,0,6.0,0.43,61.86,16.5
2024-04-05,Selangor,40,9,10,5,16,8,24,8,none,0,0,5.0,0.59,60.43,16.13
2024-04-06,Selangor,167,47,39,9,72,26,106,35,none,0,1,4.0,0.63,59.86,15.77
2024-04-07,Selangor,247,66,63,19,99,41,155,51,normal_spike,0,1,3.0,0.62,70.14,15.37
2024-04-08,Selangor,26,3,9,1,13,4,16,6,none,0,0,2.0,0.59,55.57,15.6
2024-04-09,Selangor,10,1,3,0,6,0,9,1,none,0,0,1.0,0.82,56.29,14.67
2024-04-10,Selangor,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,52.14,14.0
2024-04-11,Selangor,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,47.43,13.87
2024-04-12,Selangor,10,0,4,2,4,1,5,4,none,0,0,66.0,0.45,44.29,13.87
2024-04-13,Selangor,0,0,0,0,0,0,0,0,none,0,1,65.0,0.0,41.57,13.27
2024-04-14,Selangor,68,23,13,3,29,8,52,8,none,0,1,64.0,0.75,26.43,12.63
2024-04-15,Selangor,54,11,19,3,21,3,37,14,none,0,0,63.0,0.67,11.71,12.77
2024-04-16,Selangor,58,14,14,4,26,11,26,21,none,0,0,62.0,0.44,14.71,12.87
2024-04-17,Selangor,43,7,18,1,17,7,22,14,none,0,0,61.0,0.5,17.14,12.43
2024-04-18,Selangor,82,14,28,8,32,15,52,15,none,0,0,60.0,0.63,20.29,12.3
2024-04-19,Selangor,91,31,19,5,36,34,31,26,none,0,0,59.0,0.34,27.71,11.9
2024-04-20,Selangor,251,57,71,15,108,43,146,62,normal_spike,0,1,58.0,0.58,31.43,12.33
2024-04-21,Selangor,261,59,64,15,123,30,180,51,normal_spike,0,1,57.0,0.69,52.29,13.53
2024-04-22,Selangor,10,4,3,0,3,0,8,2,none,0,0,56.0,0.73,70.57,13.93
2024-04-23,Selangor,75,20,24,6,25,27,24,24,none,0,0,55.0,0.32,66.43,13.8
2024-04-24,Selangor,85,21,31,1,32,7,60,18,none,0,0,54.0,0.7,66.14,13.93
2024-04-25,Selangor,93,21,37,1,34,30,46,17,none,0,0,53.0,0.49,71.57,13.9
2024-04-26,Selangor,0,0,0,0,0,0,0,0,none,0,0,52.0,0.0,70.71,14.2
2024-04-27,Selangor,365,98,84,16,167,70,211,84,extreme_spike,0,1,51.0,0.58,66.29,13.8
2024-04-28,Selangor,435,116,107,31,181,80,261,94,extreme_spike,0,1,50.0,0.6,75.57,15.4
2024-04-29,Selangor,0,0,0,0,0,0,0,0,none,0,0,49.0,0.0,87.14,17.8
2024-04-30,Selangor,43,16,11,0,16,18,22,3,none,0,0,48.0,0.5,86.0,17.77
2024-05-01,Selangor,201,61,49,0,91,34,118,49,normal_spike,0,0,47.0,0.58,85.71,17.23
2024-05-02,Selangor,23,9,5,0,9,7,12,4,none,0,0,46.0,0.5,94.0,18.33
2024-05-03,Selangor,0,0,0,0,0,0,0,0,none,0,0,45.0,0.0,89.14,17.87
2024-05-04,Selangor,69,18,22,0,29,14,45,10,none,0,1,44.0,0.64,89.14,17.3
2024-05-05,Selangor,224,62,65,0,97,42,142,40,normal_spike,0,1,43.0,0.63,65.43,17.27
2024-05-06,Selangor,0,0,0,0,0,0,0,0,none,0,0,42.0,0.0,48.43,18.4
2024-05-07,Selangor,73,19,19,0,35,9,47,17,none,0,0,41.0,0.64,48.43,17.53
2024-05-08,Selangor,50,17,13,1,19,10,31,9,none,0,0,40.0,0.61,52.0,16.47
2024-05-09,Selangor,129,31,43,0,55,53,54,22,none,0,0,39.0,0.42,39.57,16.67
2024-05-10,Selangor,153,48,46,1,58,64,69,20,none,0,0,38.0,0.45,45.57,18.43
2024-05-11,Selangor,126,41,26,0,59,27,73,26,none,0,1,37.0,0.57,55.43,20.57
2024-05-12,Selangor,258,69,61,10,118,33,184,41,normal_spike,0,1,36.0,0.71,59.43,21.47
2024-05-13,Selangor,13,3,6,1,3,2,9,2,none,0,0,35.0,0.64,65.43,22.53
2024-05-14,Selangor,95,28,28,3,36,45,30,20,none,0,0,34.0,0.31,66.71,22.6
2024-05-15,Selangor,109,31,36,5,37,26,50,33,none,0,0,33.0,0.45,64.29,23.83
2024-05-16,Selangor,119,19,33,7,60,55,27,37,none,0,0,32.0,0.22,67.0,24.6
2024-05-17,Selangor,75,16,16,1,42,10,47,18,none,0,0,31.0,0.62,63.14,26.07
2024-05-18,Selangor,0,0,0,0,0,0,0,0,none,0,1,30.0,0.0,60.0,26.17
2024-05-19,Selangor,59,15,12,0,32,11,30,18,none,0,1,29.0,0.5,49.57,25.67
2024-05-20,Selangor,9,3,3,0,3,1,7,1,none,0,0,28.0,0.7,27.57,24.9
2024-05-21,Selangor,90,16,34,2,38,28,43,19,none,0,0,27.0,0.47,27.29,23.5
2024-05-22,Selangor,341,63,93,14,171,59,189,93,extreme_spike,0,0,26.0,0.55,29.14,23.43
2024-05-23,Selangor,19,4,8,0,7,3,13,3,none,0,0,25.0,0.65,49.0,25.4
2024-05-24,Selangor,55,15,9,1,30,22,13,20,none,0,0,24.0,0.23,47.0,24.6
2024-05-25,Selangor,0,0,0,0,0,0,0,0,none,0,1,23.0,0.0,42.14,25.1
2024-05-26,Selangor,119,32,31,4,52,11,81,27,none,0,1,22.0,0.68,42.14,24.1
2024-05-27,Selangor,11,3,5,0,3,1,10,0,none,0,0,21.0,0.83,49.43,24.47
2024-05-28,Selangor,66,15,23,2,26,19,32,15,none,0,0,20.0,0.48,49.86,22.17
2024-05-29,Selangor,37,5,10,3,19,4,31,2,none,0,0,19.0,0.82,48.29,20.13
2024-05-30,Selangor,75,14,18,7,36,19,23,33,none,0,0,18.0,0.3,25.71,20.27
2024-05-31,Selangor,42,10,6,2,24,3,26,13,none,0,0,17.0,0.6,27.14,20.3
2024-06-01,Selangor,0,0,0,0,0,0,0,0,none,0,1,16.0,0.0,29.0,19.27
2024-06-02,Selangor,198,39,48,12,99,32,126,40,normal_spike,0,1,15.0,0.63,29.0,19.03
2024-06-03,Selangor,129,33,35,7,54,10,91,28,none,0,0,14.0,0.7,35.43,20.1
2024-06-04,Selangor,8,2,2,1,3,0,8,0,none,0,0,13.0,0.89,47.0,19.97
2024-06-05,Selangor,159,42,40,15,62,59,47,53,none,0,0,12.0,0.29,43.57,18.57
2024-06-06,Selangor,118,20,35,7,56,30,59,29,none,0,0,11.0,0.5,45.86,20.53
2024-06-07,Selangor,58,15,17,1,25,10,40,8,none,0,0,10.0,0.68,51.0,21.23
2024-06-08,Selangor,111,29,36,8,38,35,57,19,none,0,1,9.0,0.51,53.0,21.23
2024-06-09,Selangor,203,39,65,12,87,35,123,45,normal_spike,0,1,8.0,0.6,61.14,20.63
2024-06-10,Selangor,16,4,3,1,8,1,13,2,none,0,0,7.0,0.76,60.71,19.67
2024-06-11,Selangor,74,21,18,5,30,22,44,8,none,0,0,6.0,0.59,49.57,18.8
2024-06-12,Selangor,88,15,26,8,39,16,52,20,none,0,0,5.0,0.58,54.71,18.43
2024-06-13,Selangor,129,33,36,11,49,30,61,38,none,0,0,4.0,0.47,55.43,18.9
2024-06-14,Selangor,81,25,18,5,33,17,50,14,none,0,0,3.0,0.61,55.71,18.4
2024-06-15,Selangor,58,11,17,6,24,5,49,4,none,0,1,2.0,0.83,57.14,18.1
2024-06-16,Selangor,0,0,0,0,0,0,0,0,none,0,1,1.0,0.0,56.0,16.43
2024-06-17,Selangor,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,38.43,16.1
2024-06-18,Selangor,18,7,4,1,6,1,17,0,none,0,0,135.0,0.89,36.57,16.1
2024-06-19,Selangor,71,13,22,4,32,24,33,14,none,0,0,134.0,0.46,32.71,15.77
2024-06-20,Selangor,44,6,15,3,20,3,29,12,none,0,0,133.0,0.64,30.0,16.53
2024-06-21,Selangor,33,6,13,3,11,1,24,8,none,0,0,132.0,0.71,25.43,15.7
2024-06-22,Selangor,130,30,28,6,66,23,86,21,none,0,1,131.0,0.66,21.71,13.77
2024-06-23,Selangor,263,65,71,20,107,63,152,48,normal_spike,0,1,130.0,0.58,27.0,14.43
2024-06-24,Selangor,15,8,1,0,6,0,13,2,none,0,0,129.0,0.81,48.71,15.8
2024-06-25,Selangor,125,25,38,10,52,24,73,28,none,0,0,128.0,0.58,50.57,15.8
2024-06-26,Selangor,115,26,32,8,49,24,62,29,none,0,0,127.0,0.53,58.57,16.23
2024-06-27,Selangor,106,28,33,6,39,41,53,12,none,0,0,126.0,0.5,62.71,17.0
2024-06-28,Selangor,50,9,14,4,23,21,25,4,none,0,0,125.0,0.49,66.14,17.73
2024-06-29,Selangor,0,0,0,0,0,0,0,0,none,0,1,124.0,0.0,66.29,18.3
2024-06-30,Selangor,350,84,93,19,154,56,251,43,extreme_spike,0,1,123.0,0.72,54.0,17.67
2024-07-01,Selangor,8,3,1,0,4,0,5,3,none,0,0,122.0,0.56,68.14,19.43
2024-07-02,Selangor,73,21,11,6,35,19,37,17,none,0,0,121.0,0.5,67.0,19.43
2024-07-03,Selangor,100,29,28,7,36,17,51,32,none,0,0,120.0,0.5,61.86,19.0
2024-07-04,Selangor,135,28,41,5,61,20,103,12,none,0,0,119.0,0.76,60.29,19.23
2024-07-05,Selangor,12,4,2,2,4,1,9,2,none,0,0,118.0,0.69,67.43,19.9
2024-07-06,Selangor,584,127,180,34,243,290,168,126,extreme_spike,0,1,117.0,0.29,65.14,17.97
2024-07-07,Selangor,0,0,0,0,0,0,0,0,none,0,1,116.0,0.0,89.14,26.63
2024-07-08,Selangor,0,0,0,0,0,0,0,0,none,0,0,115.0,0.0,53.29,26.3
2024-07-09,Selangor,16,3,7,0,6,0,15,1,none,0,0,114.0,0.88,52.57,25.13
2024-07-10,Selangor,70,10,23,7,30,35,29,6,none,0,0,113.0,0.41,49.43,23.97
2024-07-11,Selangor,91,22,27,9,33,57,25,9,none,0,0,112.0,0.27,46.29,25.1
2024-07-12,Selangor,32,7,8,1,16,16,8,8,none,0,0,111.0,0.24,35.14,26.27
2024-07-13,Selangor,117,26,30,8,53,14,80,23,none,0,1,110.0,0.68,35.0,26.27
2024-07-14,Selangor,215,48,41,20,106,22,160,33,normal_spike,0,1,109.0,0.74,22.43,25.73
2024-07-15,Selangor,13,3,4,0,6,0,10,3,none,0,0,108.0,0.71,45.29,25.9
2024-07-16,Selangor,56,11,20,2,23,12,24,20,none,0,0,107.0,0.42,46.71,25.73
2024-07-17,Selangor,55,8,19,3,25,9,37,9,none,0,0,106.0,0.66,48.0,26.13
2024-07-18,Selangor,80,20,28,0,32,9,53,18,none,0,0,105.0,0.65,49.14,26.43
2024-07-19,Selangor,45,9,21,0,15,9,28,8,none,0,0,104.0,0.61,53.14,26.7
2024-07-20,Selangor,0,0,0,0,0,0,0,0,none,0,1,103.0,0.0,56.0,26.2
2024-07-21,Selangor,208,50,49,5,104,27,147,34,normal_spike,0,1,102.0,0.7,44.57,26.1
2024-07-22,Selangor,38,9,6,0,23,8,9,21,none,0,0,101.0,0.23,42.71,26.97
2024-07-23,Selangor,37,4,10,4,19,7,20,10,none,0,0,100.0,0.53,42.57,26.47
2024-07-24,Selangor,54,13,14,0,27,4,43,7,none,0,0,99.0,0.78,42.0,24.6
2024-07-25,Selangor,65,14,24,0,27,29,20,16,none,0,0,98.0,0.3,42.86,24.73
2024-07-26,Selangor,46,10,12,1,23,4,35,7,none,0,0,97.0,0.74,38.14,24.9
2024-07-27,Selangor,175,42,49,7,77,19,122,34,none,0,1,96.0,0.69,39.14,24.23
2024-07-28,Selangor,243,67,61,11,104,20,185,38,normal_spike,0,1,95.0,0.76,56.57,23.5
2024-07-29,Selangor,10,3,1,0,6,0,8,2,none,0,0,94.0,0.73,62.0,23.47
2024-07-30,Selangor,20,3,9,1,7,5,9,6,none,0,0,93.0,0.43,61.86,23.47
2024-07-31,Selangor,115,34,42,3,36,27,71,17,none,0,0,92.0,0.61,60.29,21.77
2024-08-01,Selangor,89,25,25,4,35,18,49,22,none,0,0,91.0,0.54,64.29,22.67
2024-08-02,Selangor,44,12,12,2,18,10,23,11,none,0,0,90.0,0.51,68.43,22.63
2024-08-03,Selangor,53,11,15,3,24,11,37,5,none,0,1,89.0,0.69,66.71,22.4
2024-08-04,Selangor,303,86,69,18,130,39,227,37,extreme_spike,0,1,88.0,0.75,54.57,22.1
2024-08-05,Selangor,11,1,3,0,7,0,10,1,none,0,0,87.0,0.83,60.57,23.37
2024-08-06,Selangor,59,12,22,1,24,12,27,20,none,0,0,86.0,0.45,60.86,13.7
2024-08-07,Selangor,102,25,29,3,45,70,16,16,none,0,0,85.0,0.16,63.43,14.1
2024-08-08,Selangor,83,20,30,2,31,15,49,19,none,0,0,84.0,0.58,55.57,16.43
2024-08-09,Selangor,38,14,7,1,16,13,14,11,none,0,0,83.0,0.36,55.57,16.93
2024-08-10,Selangor,99,30,30,4,35,34,40,25,none,0,1,82.0,0.4,54.29,16.2
2024-08-11,Selangor,107,21,22,7,57,15,61,31,none,0,1,81.0,0.56,54.71,15.43
2024-08-12,Selangor,12,2,4,2,4,0,9,3,none,0,0,80.0,0.69,31.0,15.4
2024-08-13,Selangor,84,21,31,4,28,48,13,23,none,0,0,79.0,0.15,30.86,14.93
2024-08-14,Selangor,69,18,21,2,28,17,32,20,none,0,0,78.0,0.46,28.86,15.8
2024-08-15,Selangor,99,19,28,3,49,28,45,26,none,0,0,77.0,0.45,31.14,16.37
2024-08-16,Selangor,71,15,21,5,30,30,30,11,none,0,0,76.0,0.42,30.57,16.9
2024-08-17,Selangor,0,0,0,0,0,0,0,0,none,0,1,75.0,0.0,32.86,17.6
2024-08-18,Selangor,273,67,70,17,119,45,183,45,normal_spike,0,1,74.0,0.67,27.14,17.3
2024-08-19,Selangor,39,8,11,5,15,8,19,12,none,0,0,73.0,0.48,44.57,18.5
2024-08-20,Selangor,60,17,14,5,24,8,32,20,none,0,0,72.0,0.52,46.0,18.77
2024-08-21,Selangor,76,19,24,4,29,47,22,7,none,0,0,71.0,0.29,48.71,18.13
2024-08-22,Selangor,55,14,17,6,18,19,21,15,none,0,0,70.0,0.38,47.29,19.43
2024-08-23,Selangor,43,13,9,0,21,8,22,13,none,0,0,69.0,0.5,43.86,19.83
2024-08-24,Selangor,110,24,29,4,53,17,68,25,none,0,1,68.0,0.61,42.71,19.97
2024-08-25,Selangor,183,40,53,11,79,25,129,29,none,0,1,67.0,0.7,52.43,19.57
2024-08-26,Selangor,9,1,3,1,4,0,9,0,none,0,0,66.0,0.9,44.71,20.27
2024-08-27,Selangor,69,13,25,4,27,22,15,32,none,0,0,65.0,0.21,43.29,19.63
2024-08-28,Selangor,131,35,37,8,51,28,53,50,none,0,0,64.0,0.4,40.86,19.7
2024-08-29,Selangor,92,23,29,3,37,11,57,24,none,0,0,63.0,0.61,45.29,20.63
2024-08-30,Selangor,38,7,14,1,16,4,29,5,none,0,0,62.0,0.74,50.43,20.83
2024-08-31,Selangor,187,45,52,14,76,24,122,41,normal_spike,0,1,61.0,0.65,51.43,20.07
2024-09-01,Selangor,185,42,48,7,88,34,118,33,none,0,1,60.0,0.63,59.14,20.27
2024-09-02,Selangor,6,1,2,2,1,1,3,2,none,0,0,59.0,0.43,57.57,21.07
2024-09-03,Selangor,74,17,18,3,36,38,17,19,none,0,0,58.0,0.23,56.71,20.73
2024-09-04,Selangor,22,4,5,1,12,2,17,3,none,0,0,57.0,0.74,57.0,20.7
2024-09-05,Selangor,108,26,24,8,50,21,46,41,none,0,0,56.0,0.42,51.86,20.77
2024-09-06,Selangor,68,12,22,9,25,40,6,22,none,0,0,55.0,0.09,50.29,21.07
2024-09-07,Selangor,80,20,25,4,31,18,36,26,none,0,1,54.0,0.44,47.0,20.07
2024-09-08,Selangor,148,39,35,13,61,17,106,25,none,0,1,53.0,0.71,34.71,20.17
2024-09-09,Selangor,16,2,6,0,8,0,15,1,none,0,0,52.0,0.88,33.0,20.3
2024-09-10,Selangor,76,15,18,6,37,30,32,14,none,0,0,51.0,0.42,34.71,19.17
2024-09-11,Selangor,81,17,28,4,32,15,55,11,none,0,0,50.0,0.67,36.86,19.67
2024-09-12,Selangor,168,45,44,7,72,31,99,38,none,0,0,49.0,0.59,42.29,20.17
2024-09-13,Selangor,61,17,13,6,25,18,17,26,none,0,0,48.0,0.27,49.86,19.6
2024-09-14,Selangor,98,20,32,7,39,11,63,24,none,0,1,47.0,0.64,51.43,19.63
2024-09-15,Selangor,147,41,39,6,61,18,96,33,none,0,1,46.0,0.65,55.29,19.07
2024-09-16,Selangor,252,70,67,16,99,35,171,46,normal_spike,0,0,45.0,0.68,53.86,18.67
2024-09-17,Selangor,9,1,3,0,5,0,9,0,none,0,0,44.0,0.9,76.14,19.83
2024-09-18,Selangor,94,21,30,2,41,25,44,25,none,0,0,43.0,0.46,72.86,18.33
2024-09-19,Selangor,40,12,11,2,15,15,12,13,none,0,0,42.0,0.29,71.29,18.9
2024-09-20,Selangor,31,9,6,3,13,8,18,5,none,0,0,41.0,0.56,58.86,19.13
2024-09-21,Selangor,140,41,31,10,58,23,82,35,none,0,1,40.0,0.58,59.0,17.83
2024-09-22,Selangor,304,74,84,15,131,34,190,80,extreme_spike,0,1,39.0,0.62,61.71,17.97
2024-09-23,Selangor,17,0,8,0,9,0,15,2,none,0,0,38.0,0.83,75.14,18.83
2024-09-24,Selangor,60,21,19,1,19,24,34,2,none,0,0,37.0,0.56,52.86,18.27
2024-09-25,Selangor,71,21,14,3,33,2,55,14,none,0,0,36.0,0.76,56.43,18.23
2024-09-26,Selangor,86,22,26,1,37,18,49,19,none,0,0,35.0,0.56,58.0,18.3
2024-09-27,Selangor,54,16,11,2,25,8,29,17,none,0,0,34.0,0.53,63.29,18.17
2024-09-28,Selangor,0,0,0,0,0,0,0,0,none,0,1,33.0,0.0,64.86,17.5
2024-09-29,Selangor,249,67,61,5,116,30,186,33,normal_spike,0,1,32.0,0.74,53.14,17.13
2024-09-30,Selangor,5,1,1,0,3,0,4,1,none,0,0,31.0,0.67,52.57,18.0
2024-10-01,Selangor,174,41,55,4,74,62,61,51,none,0,0,30.0,0.35,51.0,17.2
2024-10-02,Selangor,122,30,40,11,41,40,55,27,none,0,0,29.0,0.45,54.86,18.13
2024-10-03,Selangor,25,7,7,0,11,12,1,12,none,0,0,28.0,0.04,54.86,19.43
2024-10-04,Selangor,47,10,10,3,24,24,11,12,none,0,0,27.0,0.23,48.0,18.57
2024-10-05,Selangor,97,22,28,0,47,17,60,20,none,0,1,26.0,0.61,45.43,19.3
2024-10-06,Selangor,232,50,59,15,108,58,125,49,normal_spike,0,1,25.0,0.54,54.0,19.17
2024-10-07,Selangor,4,1,3,0,0,0,4,0,none,0,0,24.0,0.8,45.29,19.77
2024-10-08,Selangor,79,22,29,4,24,13,44,22,none,0,0,23.0,0.55,45.29,19.17
2024-10-09,Selangor,56,10,8,5,33,16,22,18,none,0,0,22.0,0.39,42.86,19.03
2024-10-10,Selangor,169,43,49,8,69,27,115,27,none,0,0,21.0,0.68,38.14,19.57
2024-10-11,Selangor,29,4,7,3,15,1,22,6,none,0,0,20.0,0.73,54.43,19.47
2024-10-12,Selangor,0,0,0,0,0,0,0,0,none,0,1,19.0,0.0,56.0,19.0
2024-10-13,Selangor,251,58,78,14,101,35,158,58,normal_spike,0,1,18.0,0.63,47.43,17.97
2024-10-14,Selangor,9,0,3,1,5,0,8,1,none,0,0,17.0,0.8,52.14,18.53
2024-10-15,Selangor,84,20,22,9,33,20,50,14,none,0,0,16.0,0.59,52.71,18.17
2024-10-16,Selangor,79,17,29,2,31,16,43,20,none,0,0,15.0,0.54,53.57,18.23
2024-10-17,Selangor,49,11,15,1,22,9,22,18,none,0,0,14.0,0.44,56.57,17.6
2024-10-18,Selangor,75,15,16,6,38,17,36,22,none,0,0,13.0,0.47,43.29,17.9
2024-10-19,Selangor,68,11,18,8,31,9,43,16,none,0,1,12.0,0.62,45.29,17.63
2024-10-20,Selangor,234,62,65,14,93,27,175,32,normal_spike,0,1,11.0,0.74,51.43,17.43
2024-10-21,Selangor,1,1,0,0,0,0,0,1,none,0,0,10.0,0.0,53.86,18.07
2024-10-22,Selangor,73,14,19,4,36,31,28,14,none,0,0,9.0,0.38,52.71,17.3
2024-10-23,Selangor,66,8,18,5,35,19,35,12,none,0,0,8.0,0.52,49.57,17.2
2024-10-24,Selangor,105,27,28,5,45,30,44,31,none,0,0,7.0,0.42,48.43,17.83
2024-10-25,Selangor,42,13,15,2,12,18,14,10,none,0,0,6.0,0.33,51.57,18.03
